Longitude,Latitude,EC1,EC2,Elevation
-96.492005,41.16459,35.2,39.0,356.6
-96.492005,41.164546,40.6,38.5,356.6
-96.492007,41.164502,33.6,34.6,356.5
-96.492009,41.164459,29.4,31.6,356.4
-96.49201,41.164414,28.5,30.1,356.3
-96.492009,41.164369,27.4,30.0,356.3
-96.492009,41.164323,25.7,29.6,356.2
-96.492009,41.164278,26.2,32.3,356.1
-96.49201,41.164234,29.7,36.8,356.1
-96.492012,41.16419,28.4,43.1,356.1
-96.492014,41.164145,32.2,50.5,356.0
-96.492014,41.1641,36.7,56.3,356.0
-96.492014,41.164055,42.1,55.7,355.9
-96.492015,41.164011,44.2,56.9,355.9
-96.492016,41.163966,39.0,56.3,355.9
-96.492016,41.163922,37.5,56.7,356.0
-96.492016,41.163878,37.3,55.8,356.0
-96.492017,41.163834,37.1,54.8,356.1
-96.492017,41.16379,38.1,56.2,356.1
-96.492018,41.163746,39.5,58.1,356.1
-96.492018,41.1637,39.2,56.6,356.2
-96.492018,41.163658,36.0,53.4,356.3
-96.492019,41.163619,32.5,49.4,356.3
-96.49202,41.163586,29.1,46.1,356.3
-96.49202,41.163559,26.2,38.4,356.4
-96.492021,41.163535,23.7,30.4,356.4
-96.49202,41.163513,21.2,27.4,356.4
-96.492014,41.163494,22.4,26.8,356.5
-96.492003,41.163481,19.9,26.8,356.5
-96.491991,41.163473,24.0,29.8,356.5
-96.491979,41.163468,25.6,27.7,356.5
-96.491969,41.163466,25.6,27.6,356.5
-96.491958,41.163463,21.4,23.5,356.5
-96.491947,41.163461,17.6,20.7,356.5
-96.491936,41.16346,18.5,23.8,356.5
-96.491922,41.163459,20.0,24.0,356.5
-96.491903,41.163459,18.5,22.2,356.5
-96.491884,41.163465,17.2,21.3,356.5
-96.491872,41.163476,20.1,23.9,356.5
-96.491867,41.163492,21.3,24.8,356.5
-96.491867,41.163514,20.4,24.8,356.4
-96.491868,41.163543,21.8,30.7,356.4
-96.491868,41.163578,22.9,35.3,356.3
-96.491867,41.163614,21.1,34.9,356.2
-96.491866,41.16365,23.7,38.8,356.2
-96.491866,41.163687,24.3,40.4,356.1
-96.491866,41.163725,25.3,38.9,356.0
-96.491865,41.163762,30.5,38.1,356.0
-96.491866,41.163799,26.1,37.4,355.9
-96.491868,41.163836,21.7,37.6,355.9
-96.491867,41.163873,24.1,35.7,355.9
-96.491866,41.163911,25.5,37.1,355.9
-96.491865,41.16395,27.5,36.9,355.9
-96.491865,41.163988,29.5,32.5,355.8
-96.491865,41.164027,27.3,34.1,355.8
-96.491865,41.164065,26.1,33.6,355.9
-96.491864,41.164102,23.1,32.2,355.9
-96.491863,41.16414,25.1,27.4,355.9
-96.491862,41.164179,24.3,28.6,356.0
-96.491862,41.164217,25.1,28.1,356.0
-96.491862,41.164255,23.6,31.6,356.1
-96.491861,41.164293,22.2,29.8,356.1
-96.491861,41.164331,19.8,27.1,356.2
-96.491861,41.16437,20.5,26.0,356.2
-96.49186,41.164409,21.9,24.8,356.2
-96.491859,41.164447,25.0,28.6,356.3
-96.49186,41.164486,26.0,33.3,356.3
-96.49186,41.164525,26.3,44.4,356.4
-96.49186,41.164562,34.5,59.2,356.4
-96.491858,41.1646,45.5,63.9,356.5
-96.491856,41.164638,47.4,65.6,356.5
-96.491853,41.164705,49.7,57.5,356.6
-96.491852,41.164731,47.3,62.9,356.6
-96.491851,41.164753,38.1,60.2,356.6
-96.491852,41.164771,35.5,56.7,356.6
-96.491849,41.164788,33.3,54.0,356.6
-96.49184,41.164801,30.5,52.4,356.6
-96.491828,41.164809,27.6,58.4,356.6
-96.491815,41.164815,24.1,58.6,356.7
-96.491802,41.164818,26.1,59.4,356.7
-96.49179,41.164821,30.1,59.7,356.6
-96.491777,41.164822,21.3,55.3,356.6
-96.491763,41.164822,22.5,53.9,356.6
-96.491745,41.164823,21.7,51.7,356.6
-96.491724,41.164819,19.0,49.5,356.6
-96.491707,41.164807,19.5,51.1,356.6
-96.4917,41.164788,28.1,57.4,356.5
-96.4917,41.164759,35.2,60.2,356.5
-96.491703,41.164721,42.7,66.2,356.5
-96.491705,41.16468,39.5,57.3,356.4
-96.491707,41.164638,40.2,58.8,356.4
-96.491708,41.164595,41.2,62.9,356.3
-96.491709,41.164552,40.7,59.0,356.3
-96.49171,41.16451,38.9,59.2,356.2
-96.49171,41.164467,33.6,58.4,356.2
-96.491711,41.164424,22.9,32.8,356.1
-96.491712,41.164382,19.4,24.3,356.1
-96.491711,41.164339,19.3,23.3,356.0
-96.49171,41.164295,19.9,22.5,356.0
-96.491711,41.164252,19.5,24.3,355.9
-96.491712,41.164209,18.0,30.5,355.9
-96.491713,41.164167,19.8,29.9,355.9
-96.491713,41.164125,22.4,31.2,355.8
-96.491713,41.164081,22.4,30.2,355.8
-96.491714,41.164039,24.8,30.7,355.7
-96.491714,41.163996,22.0,28.4,355.8
-96.491715,41.163954,20.7,29.2,355.8
-96.491716,41.163911,20.7,27.7,355.8
-96.491716,41.163867,20.8,24.8,355.8
-96.491716,41.163825,18.4,24.6,355.9
-96.491717,41.163782,17.6,24.4,355.9
-96.491717,41.163739,19.2,27.8,355.9
-96.491717,41.163697,20.5,30.4,356.0
-96.491718,41.163654,20.2,31.0,356.1
-96.491717,41.163614,19.3,32.2,356.2
-96.491717,41.16358,19.8,31.6,356.3
-96.491717,41.163553,20.6,29.9,356.3
-96.491718,41.163531,20.3,28.6,356.4
-96.491718,41.163512,20.4,25.8,356.4
-96.491718,41.163495,23.4,27.4,356.5
-96.491716,41.163481,23.6,26.2,356.5
-96.491713,41.16347,25.8,26.4,356.5
-96.491708,41.163463,24.0,24.0,356.5
-96.491698,41.163457,16.3,19.7,356.5
-96.491687,41.163454,18.8,19.4,356.5
-96.491675,41.163452,17.7,22.4,356.5
-96.491662,41.16345,13.8,20.0,356.5
-96.491651,41.163448,16.4,20.4,356.5
-96.491638,41.163448,11.0,23.9,356.5
-96.491623,41.163447,8.5,22.8,356.5
-96.49161,41.163448,9.2,24.1,356.5
-96.491599,41.163454,13.3,27.6,356.5
-96.491588,41.163465,26.3,38.6,356.5
-96.49158,41.163485,32.2,39.7,356.5
-96.491576,41.163511,27.3,34.7,356.4
-96.491575,41.163544,24.7,29.1,356.3
-96.491575,41.163582,24.1,27.1,356.3
-96.491576,41.163624,23.4,25.4,356.2
-96.491575,41.163666,22.2,23.4,356.1
-96.491574,41.163707,18.8,21.0,356.0
-96.491574,41.163748,15.7,20.7,355.9
-96.491573,41.163788,15.8,21.2,355.9
-96.491572,41.163829,15.2,21.8,355.8
-96.491572,41.163873,15.0,20.7,355.8
-96.491572,41.163917,14.9,20.4,355.7
-96.491572,41.163957,15.7,21.8,355.7
-96.491571,41.163997,15.4,22.7,355.7
-96.491571,41.164039,15.9,24.0,355.6
-96.491571,41.164081,17.7,23.8,355.7
-96.491571,41.164124,17.3,25.5,355.7
-96.491571,41.164166,18.5,23.5,355.7
-96.491571,41.164208,17.7,20.7,355.8
-96.491571,41.16425,14.9,19.8,355.8
-96.49157,41.164292,15.0,19.8,355.8
-96.49157,41.164335,13.0,22.6,355.9
-96.491569,41.164419,18.8,72.6,356.0
-96.491567,41.164462,17.2,33.9,356.0
-96.491565,41.164505,22.6,38.6,356.1
-96.491565,41.164547,24.4,35.5,356.1
-96.491565,41.16459,26.8,39.9,356.1
-96.491565,41.164633,27.9,43.9,356.2
-96.491564,41.164675,29.8,44.0,356.3
-96.491563,41.164714,34.5,60.1,356.3
-96.491562,41.164745,37.8,60.7,356.4
-96.49156,41.164769,31.0,58.9,356.4
-96.49156,41.164787,23.0,56.4,356.4
-96.491558,41.164802,21.0,52.0,356.4
-96.491554,41.164814,17.0,55.2,356.5
-96.491546,41.164825,9.4,48.8,356.5
-96.491536,41.164832,13.8,48.6,356.5
-96.491525,41.164836,12.1,44.9,356.5
-96.491515,41.16484,11.2,44.1,356.5
-96.491505,41.164842,7.9,42.0,356.4
-96.491494,41.164843,10.6,46.8,356.4
-96.491481,41.164845,10.9,51.2,356.4
-96.491463,41.164844,13.8,54.1,356.4
-96.491442,41.164837,10.8,56.4,356.3
-96.49143,41.164829,17.3,52.9,356.3
-96.491424,41.164821,19.6,57.7,356.3
-96.491421,41.164807,24.3,63.6,356.3
-96.49142,41.164786,30.3,62.7,356.2
-96.491421,41.16476,34.9,63.4,356.2
-96.491422,41.164727,32.9,59.1,356.2
-96.491423,41.164689,33.1,56.3,356.1
-96.491424,41.164646,30.6,51.7,356.0
-96.491424,41.164602,29.2,43.9,356.0
-96.491424,41.164561,22.3,38.5,355.9
-96.491424,41.16452,18.0,31.6,355.9
-96.491424,41.164478,15.1,28.2,355.9
-96.491424,41.164437,15.7,29.1,355.8
-96.491425,41.164395,15.1,32.1,355.8
-96.491426,41.164352,18.3,65.3,355.7
-96.491428,41.164311,21.1,70.1,355.7
-96.49143,41.164269,13.7,32.8,355.7
-96.49143,41.164226,15.8,25.8,355.7
-96.49143,41.164184,15.7,21.6,355.7
-96.49143,41.164142,15.5,20.8,355.7
-96.491431,41.164101,15.1,21.6,355.7
-96.491431,41.164059,14.9,22.3,355.6
-96.491431,41.164018,16.5,22.2,355.6
-96.491432,41.163976,15.8,19.3,355.7
-96.491433,41.163934,12.9,20.5,355.7
-96.491434,41.163893,13.1,19.9,355.8
-96.491434,41.163852,13.8,20.2,355.8
-96.491434,41.16381,12.9,20.2,355.9
-96.491435,41.163768,14.4,19.3,355.9
-96.491435,41.163726,15.4,20.9,356.0
-96.491435,41.163685,15.5,19.8,356.1
-96.491436,41.163643,19.0,21.7,356.2
-96.491436,41.163604,22.2,24.9,356.2
-96.491436,41.163572,27.8,26.8,356.3
-96.491437,41.163542,26.6,25.1,356.4
-96.491436,41.163518,25.8,26.2,356.4
-96.491435,41.163499,26.3,26.3,356.4
-96.491432,41.163481,27.7,27.1,356.5
-96.491423,41.163465,25.3,26.6,356.5
-96.49141,41.163454,19.2,22.1,356.5
-96.491395,41.163446,16.7,21.8,356.5
-96.491381,41.163442,14.9,19.9,356.5
-96.491367,41.163438,10.5,21.3,356.5
-96.491352,41.163435,13.1,18.2,356.5
-96.491335,41.163434,9.9,17.3,356.5
-96.491318,41.163438,13.3,16.0,356.5
-96.491304,41.163446,14.4,21.4,356.5
-96.491297,41.163459,18.9,22.0,356.5
-96.491295,41.163479,25.6,24.9,356.5
-96.491293,41.163505,24.1,26.7,356.4
-96.491293,41.16354,20.3,22.0,356.4
-96.491294,41.163582,17.5,22.4,356.3
-96.491293,41.163626,16.3,20.5,356.3
-96.491292,41.16367,14.6,18.7,356.2
-96.491292,41.163714,14.6,19.1,356.1
-96.491291,41.163759,13.4,18.1,356.1
-96.491291,41.163804,11.9,17.7,356.0
-96.491291,41.163849,12.2,17.1,355.9
-96.491292,41.163893,12.5,17.8,355.9
-96.491292,41.163938,12.1,19.1,355.8
-96.491291,41.163982,11.8,19.4,355.7
-96.49129,41.164026,12.2,20.9,355.7
-96.49129,41.164071,12.9,21.8,355.7
-96.491289,41.164116,12.4,25.0,355.6
-96.491288,41.16416,13.7,29.5,355.6
-96.491288,41.164204,13.5,34.7,355.6
-96.491288,41.164249,14.5,34.4,355.6
-96.491287,41.164293,13.6,32.5,355.5
-96.491285,41.164337,15.0,27.5,355.6
-96.491284,41.164382,15.1,24.7,355.6
-96.491284,41.164426,16.2,26.4,355.6
-96.491284,41.164471,17.6,30.4,355.7
-96.491283,41.164516,18.7,35.6,355.7
-96.491282,41.16456,19.4,36.7,355.7
-96.491281,41.164604,20.1,32.9,355.8
-96.49128,41.164649,22.5,38.2,355.8
-96.491279,41.164694,23.4,41.4,355.9
-96.491278,41.164739,22.2,36.9,356.0
-96.491277,41.164783,21.0,35.3,356.0
-96.491274,41.164826,19.3,33.4,356.1
-96.491271,41.16487,10.2,29.5,356.1
-96.491269,41.164914,8.7,16.3,356.2
-96.491267,41.164957,11.3,24.0,356.2
-96.491264,41.165001,9.7,20.2,356.3
-96.491262,41.165046,11.6,20.2,356.3
-96.491262,41.165091,12.5,23.4,356.4
-96.491264,41.165135,16.6,23.4,356.4
-96.491263,41.165181,17.1,20.9,356.4
-96.49126,41.165225,17.9,20.8,356.4
-96.491258,41.165269,16.9,19.1,356.4
-96.491256,41.165314,14.1,19.6,356.4
-96.491256,41.165358,14.2,20.0,356.4
-96.491256,41.165404,13.6,20.6,356.4
-96.491256,41.165449,14.6,21.2,356.4
-96.491256,41.165493,15.6,22.0,356.4
-96.491256,41.165537,14.7,22.2,356.4
-96.491256,41.165581,15.5,23.0,356.4
-96.491256,41.165623,15.6,23.1,356.4
-96.491257,41.165662,15.7,23.8,356.4
-96.491257,41.165699,14.1,19.2,356.4
-96.491256,41.165735,12.8,19.5,356.4
-96.491255,41.165773,14.1,20.2,356.4
-96.491254,41.165813,16.1,25.1,356.4
-96.491254,41.165853,19.0,28.8,356.4
-96.491254,41.165894,23.8,33.2,356.4
-96.491254,41.165935,33.3,58.1,356.4
-96.491254,41.165975,35.6,55.5,356.4
-96.491253,41.166015,30.6,39.9,356.5
-96.491251,41.166055,29.9,30.5,356.5
-96.49125,41.166095,39.5,44.6,356.6
-96.491249,41.166135,46.7,58.3,356.6
-96.491248,41.166176,43.1,64.7,356.7
-96.491247,41.166216,36.4,56.9,356.7
-96.491245,41.166257,28.9,40.3,356.8
-96.491244,41.166298,33.2,40.0,356.7
-96.491243,41.166341,37.0,45.5,356.7
-96.491242,41.166384,38.7,45.4,356.6
-96.491239,41.166428,38.8,47.9,356.6
-96.491238,41.166471,37.4,51.4,356.5
-96.491237,41.166515,34.9,49.6,356.5
-96.491236,41.166559,33.6,43.4,356.4
-96.491234,41.166602,31.4,42.4,356.2
-96.491232,41.166645,33.3,39.3,356.1
-96.49123,41.166689,32.9,37.2,356.0
-96.491228,41.166732,32.6,39.4,355.9
-96.491227,41.166776,33.7,54.6,355.7
-96.491226,41.16682,37.8,61.8,355.6
-96.491224,41.166863,29.5,44.2,355.4
-96.491223,41.166906,23.7,30.9,355.3
-96.491222,41.16695,22.1,28.3,355.2
-96.491222,41.166992,20.0,22.9,355.0
-96.491221,41.167035,20.0,20.7,354.9
-96.49122,41.167078,15.5,20.5,354.7
-96.49122,41.167122,14.7,18.8,354.6
-96.491219,41.167165,15.2,18.2,354.6
-96.491218,41.167208,15.6,17.3,354.5
-96.491217,41.16725,14.7,16.2,354.4
-96.491215,41.167293,14.8,15.7,354.3
-96.491213,41.167335,15.5,16.2,354.2
-96.491212,41.167377,16.5,16.4,354.1
-96.491211,41.167414,14.0,16.4,354.1
-96.491209,41.167442,16.6,17.5,354.0
-96.491208,41.167463,19.8,18.5,354.0
-96.491208,41.167481,17.8,19.7,354.0
-96.491207,41.167498,18.4,20.4,353.9
-96.491208,41.167513,20.2,20.3,353.9
-96.491213,41.167526,19.4,20.4,353.9
-96.491222,41.167538,18.9,22.2,353.9
-96.491232,41.167548,19.2,20.3,353.9
-96.491243,41.167557,19.5,17.0,353.8
-96.491252,41.167565,14.6,18.5,353.8
-96.491262,41.167572,18.3,19.0,353.8
-96.491272,41.167581,13.7,21.7,353.8
-96.491284,41.16759,20.0,22.0,353.8
-96.491297,41.167598,19.8,21.0,353.8
-96.491311,41.167606,17.7,25.1,353.8
-96.491327,41.167608,19.2,22.2,353.9
-96.491343,41.167604,18.5,24.4,353.9
-96.491357,41.167594,17.7,24.0,353.9
-96.491362,41.167583,17.9,23.0,354.0
-96.491359,41.167568,17.5,19.6,354.0
-96.491355,41.167547,15.5,20.1,354.0
-96.491355,41.167521,15.0,20.6,354.1
-96.491358,41.167488,15.4,19.3,354.2
-96.49136,41.167449,15.1,18.8,354.3
-96.491363,41.167407,15.3,18.6,354.4
-96.491365,41.167364,13.7,18.3,354.5
-96.491366,41.167321,15.3,18.2,354.6
-96.491365,41.167278,15.8,18.1,354.7
-96.491366,41.167234,14.3,16.8,354.8
-96.491367,41.16719,14.1,18.3,354.9
-96.491369,41.167147,18.3,18.5,355.0
-96.491371,41.167104,19.0,20.0,355.1
-96.491372,41.16706,17.5,20.8,355.2
-96.491373,41.167018,20.3,23.4,355.3
-96.491374,41.166974,22.1,28.6,355.5
-96.491375,41.166932,31.2,55.6,355.6
-96.491375,41.16689,37.0,70.1,355.7
-96.491376,41.166847,30.7,53.4,355.9
-96.491378,41.166804,33.5,46.0,356.0
-96.49138,41.16676,32.2,47.2,356.1
-96.491382,41.166717,35.8,47.6,356.2
-96.491384,41.166675,32.5,48.5,356.3
-96.491386,41.166632,36.6,57.3,356.4
-96.491386,41.166588,37.1,59.3,356.5
-96.491387,41.166545,34.8,49.7,356.6
-96.491389,41.166502,34.4,51.6,356.6
-96.491391,41.166458,35.3,53.0,356.6
-96.491392,41.166415,36.7,51.0,356.7
-96.491394,41.166372,35.4,49.1,356.7
-96.491395,41.166328,39.0,57.3,356.7
-96.491397,41.166284,28.9,43.6,356.7
-96.491398,41.16624,27.8,38.7,356.7
-96.4914,41.166196,25.7,24.9,356.7
-96.491402,41.166151,16.5,9.9,356.7
-96.491404,41.166106,23.3,32.8,356.7
-96.491406,41.166061,25.7,50.3,356.6
-96.491406,41.166018,20.1,30.8,356.6
-96.491405,41.165974,17.1,29.2,356.6
-96.491406,41.16593,14.2,25.4,356.6
-96.491407,41.165887,13.5,21.5,356.6
-96.491406,41.165846,12.6,20.0,356.6
-96.491406,41.165811,12.9,18.1,356.6
-96.491407,41.165782,12.2,16.2,356.6
-96.491408,41.165757,15.1,23.2,356.6
-96.491408,41.165732,15.6,22.5,356.6
-96.491408,41.165701,14.2,19.2,356.6
-96.491409,41.165664,14.7,20.2,356.6
-96.491411,41.165624,15.5,22.0,356.6
-96.491411,41.165584,15.1,21.8,356.6
-96.49141,41.165544,13.9,16.5,356.6
-96.491409,41.165505,14.5,22.6,356.6
-96.491409,41.165471,14.9,25.0,356.6
-96.491409,41.165446,17.3,23.2,356.6
-96.49141,41.165425,15.8,20.6,356.6
-96.491411,41.165407,16.1,20.4,356.6
-96.491414,41.165391,16.7,18.7,356.6
-96.491424,41.165378,16.7,20.2,356.6
-96.491436,41.165368,15.5,19.3,356.6
-96.491451,41.165362,14.5,21.0,356.6
-96.491469,41.16536,15.0,26.4,356.6
-96.491485,41.165362,12.1,29.9,356.7
-96.4915,41.165367,15.6,30.5,356.7
-96.491516,41.165372,12.1,27.3,356.7
-96.491531,41.16538,12.6,28.3,356.7
-96.491542,41.16539,11.1,30.2,356.7
-96.491549,41.165405,11.3,29.7,356.7
-96.491551,41.165429,14.1,29.4,356.7
-96.491549,41.165461,17.7,29.7,356.7
-96.491548,41.165497,13.2,25.0,356.7
-96.491548,41.165539,14.2,23.7,356.7
-96.491547,41.165581,15.7,22.4,356.7
-96.491546,41.165622,14.8,22.0,356.7
-96.491547,41.165664,14.2,19.5,356.7
-96.491547,41.165704,14.0,19.5,356.7
-96.491547,41.165745,13.0,18.9,356.7
-96.491547,41.165785,15.1,20.9,356.7
-96.491547,41.165824,14.6,19.2,356.7
-96.491546,41.165862,11.5,15.1,356.7
-96.491545,41.165903,12.9,16.7,356.7
-96.491544,41.165944,11.9,18.4,356.7
-96.491544,41.165986,12.0,22.2,356.7
-96.491544,41.166028,12.8,23.7,356.7
-96.491544,41.166071,16.1,30.0,356.7
-96.491544,41.166113,23.1,47.4,356.7
-96.491543,41.166155,17.7,28.8,356.7
-96.491543,41.166197,9.1,7.0,356.7
-96.49154,41.16624,11.9,9.0,356.7
-96.491538,41.166282,22.9,26.8,356.7
-96.491536,41.166324,28.9,44.5,356.7
-96.491534,41.166367,35.5,59.8,356.7
-96.491532,41.16641,30.4,48.2,356.7
-96.491532,41.166453,31.4,49.9,356.7
-96.491531,41.166497,35.1,49.4,356.7
-96.491529,41.166541,34.3,53.7,356.7
-96.491527,41.166584,35.3,52.7,356.6
-96.491526,41.166628,32.3,48.1,356.6
-96.491526,41.166671,28.4,45.8,356.5
-96.491525,41.166714,28.7,49.5,356.5
-96.491523,41.166757,30.2,47.0,356.4
-96.491522,41.166801,28.3,47.2,356.4
-96.49152,41.166844,24.5,44.0,356.3
-96.491519,41.166887,24.6,41.6,356.1
-96.491517,41.166931,22.9,38.0,356.0
-96.491516,41.166973,16.5,29.4,355.8
-96.491516,41.167016,15.3,22.0,355.7
-96.491515,41.16706,15.8,21.3,355.5
-96.491513,41.167103,17.0,19.8,355.4
-96.491512,41.167146,15.8,19.1,355.3
-96.491511,41.167189,15.0,18.7,355.2
-96.491509,41.167232,11.9,17.3,355.1
-96.491508,41.167274,13.2,18.5,355.0
-96.491507,41.167316,13.5,20.1,354.9
-96.491507,41.167359,13.9,21.4,354.9
-96.491506,41.167403,14.9,23.2,354.7
-96.491505,41.167446,15.6,24.0,354.6
-96.491504,41.167488,14.9,24.9,354.4
-96.491502,41.167529,15.3,25.3,354.3
-96.491501,41.167564,15.8,24.8,354.2
-96.4915,41.167593,16.1,23.5,354.1
-96.491499,41.16762,15.4,25.0,354.0
-96.491498,41.167643,13.8,24.8,354.0
-96.491497,41.167665,14.6,22.9,354.0
-96.491497,41.167687,16.3,23.1,354.0
-96.491496,41.16771,17.4,22.8,354.0
-96.491498,41.167731,16.9,20.9,354.0
-96.491505,41.167748,18.0,19.9,354.0
-96.491518,41.167761,9.3,16.4,354.0
-96.491539,41.167773,7.4,14.6,354.0
-96.491562,41.167782,7.8,14.0,354.1
-96.491581,41.167783,9.3,13.5,354.1
-96.491599,41.167778,8.0,13.2,354.1
-96.491616,41.167764,7.5,18.7,354.2
-96.49163,41.167741,16.5,21.6,354.2
-96.491637,41.167709,14.7,19.7,354.2
-96.49164,41.167671,13.6,21.7,354.3
-96.491642,41.16763,15.2,25.5,354.4
-96.491643,41.167589,14.7,24.1,354.5
-96.491643,41.167546,15.0,26.6,354.6
-96.491645,41.167503,17.6,27.7,354.7
-96.491648,41.16746,16.7,26.2,354.8
-96.491649,41.167418,15.6,24.9,354.9
-96.49165,41.167375,16.8,24.4,355.0
-96.491651,41.167332,15.4,23.3,355.2
-96.491651,41.167289,15.8,22.6,355.3
-96.491652,41.167246,16.3,22.8,355.4
-96.491654,41.167204,14.4,22.2,355.5
-96.491655,41.167161,15.4,26.1,355.6
-96.491656,41.167118,17.5,29.7,355.8
-96.491658,41.167075,16.9,28.3,355.9
-96.491659,41.167033,16.0,23.9,356.0
-96.49166,41.16699,17.6,24.1,356.1
-96.491662,41.166947,16.9,25.1,356.2
-96.491663,41.166905,18.0,24.5,356.3
-96.491664,41.166863,17.8,24.9,356.5
-96.491665,41.166821,19.5,26.6,356.6
-96.491667,41.166779,20.4,30.4,356.6
-96.491668,41.166737,23.9,37.9,356.6
-96.491669,41.166694,27.1,43.4,356.6
-96.491671,41.166652,27.9,50.6,356.7
-96.491673,41.16661,31.7,53.8,356.7
-96.491674,41.166567,35.5,54.9,356.7
-96.491675,41.166525,32.7,51.8,356.7
-96.491677,41.166482,32.8,51.1,356.7
-96.491679,41.166439,27.3,41.0,356.7
-96.491681,41.166396,24.9,38.9,356.7
-96.491682,41.166352,22.3,21.2,356.7
-96.491684,41.166309,12.2,8.3,356.7
-96.491685,41.166266,11.2,10.6,356.7
-96.491686,41.166223,21.1,36.0,356.7
-96.491688,41.16618,24.9,45.7,356.7
-96.491688,41.166136,15.3,21.9,356.7
-96.491688,41.166093,13.7,19.2,356.7
-96.491688,41.166049,12.1,15.8,356.7
-96.491688,41.166006,12.3,15.0,356.7
-96.491689,41.165967,12.6,15.7,356.7
-96.49169,41.165933,13.7,19.5,356.7
-96.491691,41.1659,13.6,19.7,356.7
-96.491692,41.165866,15.5,19.1,356.7
-96.491693,41.16583,15.2,19.0,356.7
-96.491694,41.165793,13.6,18.7,356.7
-96.491694,41.165757,14.4,20.6,356.7
-96.491693,41.16572,15.4,22.5,356.7
-96.491693,41.165684,16.1,24.3,356.7
-96.491694,41.165647,17.1,27.3,356.7
-96.491694,41.165612,17.2,30.3,356.7
-96.491694,41.165581,19.2,41.9,356.7
-96.491695,41.165555,20.0,43.1,356.7
-96.491696,41.165535,17.5,41.2,356.7
-96.491696,41.165518,19.7,35.8,356.7
-96.491698,41.165501,19.5,30.1,356.7
-96.491704,41.165487,16.1,25.1,356.7
-96.491716,41.165477,19.2,14.7,356.7
-96.491731,41.165472,17.5,11.2,356.7
-96.491747,41.165469,15.4,8.8,356.7
-96.491764,41.165469,13.2,7.5,356.7
-96.49178,41.165466,13.9,8.1,356.7
-96.491796,41.165464,16.1,15.6,356.7
-96.491812,41.165465,21.4,21.1,356.7
-96.491828,41.16547,18.9,26.9,356.7
-96.491841,41.165481,17.3,32.1,356.7
-96.491846,41.165496,21.1,32.2,356.7
-96.491848,41.165518,22.1,25.5,356.7
-96.491847,41.165546,20.4,15.9,356.7
-96.491847,41.165573,13.9,9.5,356.7
-96.491846,41.165599,12.1,7.9,356.7
-96.491846,41.165623,12.4,8.6,356.7
-96.491846,41.165647,16.4,15.9,356.7
-96.491845,41.165676,20.3,25.4,356.7
-96.491844,41.165713,22.5,37.5,356.7
-96.491843,41.165752,21.9,39.0,356.7
-96.491843,41.165793,19.4,27.9,356.7
-96.491843,41.165837,18.0,22.9,356.7
-96.491841,41.16588,14.7,20.7,356.7
-96.49184,41.165924,14.7,20.0,356.7
-96.49184,41.165967,16.0,19.5,356.7
-96.49184,41.16601,14.3,16.5,356.7
-96.491839,41.166053,11.4,14.5,356.7
-96.491838,41.166096,11.4,14.6,356.7
-96.491836,41.166139,11.6,16.2,356.7
-96.491836,41.166182,13.2,19.4,356.7
-96.491835,41.166225,16.3,37.9,356.7
-96.491834,41.166268,18.2,32.0,356.7
-96.491833,41.166309,11.0,12.3,356.7
-96.491832,41.166345,8.5,6.8,356.7
-96.491831,41.166378,11.0,9.0,356.7
-96.491829,41.166413,18.7,17.5,356.7
-96.491828,41.166453,24.7,38.4,356.7
-96.491827,41.166494,28.5,42.0,356.7
-96.491825,41.166537,39.9,57.5,356.7
-96.491824,41.16658,36.0,63.1,356.7
-96.491823,41.166624,27.3,47.9,356.7
-96.491822,41.166666,27.2,41.7,356.7
-96.49182,41.166709,22.2,30.8,356.8
-96.491819,41.166752,20.1,27.1,356.8
-96.491817,41.166795,18.1,26.4,356.8
-96.491816,41.166838,17.4,24.8,356.7
-96.491814,41.16688,17.4,23.5,356.7
-96.491814,41.166922,15.6,23.5,356.6
-96.491812,41.166965,17.7,23.5,356.5
-96.49181,41.167008,17.2,22.6,356.4
-96.491808,41.16705,16.8,24.6,356.4
-96.491806,41.167093,18.0,42.6,356.3
-96.491805,41.167135,19.8,39.9,356.1
-96.491805,41.167179,21.1,42.1,356.0
-96.491804,41.167221,21.9,50.9,355.8
-96.491802,41.167264,23.1,44.2,355.6
-96.491801,41.167306,21.6,34.6,355.5
-96.491799,41.167348,20.0,31.5,355.3
-96.491798,41.167391,15.7,24.6,355.2
-96.491798,41.167433,15.6,24.1,355.2
-96.491797,41.167476,16.1,22.5,355.1
-96.491795,41.167518,16.0,24.3,355.0
-96.491792,41.16756,14.3,21.5,354.9
-96.491791,41.167599,13.7,20.9,354.8
-96.491791,41.167635,13.7,20.2,354.8
-96.491789,41.167664,13.6,18.8,354.7
-96.491787,41.167687,13.6,18.4,354.6
-96.491785,41.167705,14.6,18.5,354.6
-96.491785,41.167716,12.3,18.5,354.6
-96.491785,41.167721,13.3,19.6,354.5
-96.491786,41.16773,14.1,20.4,354.5
-96.491789,41.167741,15.2,20.8,354.5
-96.491796,41.167749,14.7,19.8,354.5
-96.49181,41.167758,8.4,15.8,354.5
-96.491829,41.167764,6.9,14.5,354.5
-96.491852,41.167767,8.4,14.7,354.6
-96.491873,41.167766,5.4,16.8,354.6
-96.49189,41.167762,7.0,15.1,354.7
-96.491907,41.167754,7.1,11.5,354.8
