Longitude,Latitude,EC1,EC2,Elevation
-120.038615,34.690494,13.4,39.2,327.215
-120.038614,34.690508,14.0,42.4,327.225
-120.038613,34.690522,22.4,32.0,327.205
-120.038613,34.690535,23.4,32.5,327.2
-120.038614,34.690548,19.0,28.0,327.195
-120.038615,34.690561,13.6,23.6,327.215
-120.038617,34.690575,25.1,31.1,327.285
-120.038618,34.690588,22.5,29.7,327.385
-120.038618,34.690602,18.9,25.3,327.49
-120.038619,34.690616,17.1,30.9,327.54
-120.038619,34.690631,17.3,24.2,327.54
-120.03862,34.690647,18.9,22.3,327.56
-120.038621,34.690664,27.3,29.9,327.59
-120.038622,34.69068,21.8,30.1,327.625
-120.038623,34.690697,15.6,24.3,327.69
-120.038624,34.690713,21.0,25.1,327.755
-120.038625,34.69073,20.3,25.0,327.805
-120.038626,34.690747,19.2,23.1,327.835
-120.038627,34.690764,23.8,24.4,327.815
-120.038626,34.690781,26.0,28.3,327.78
-120.038626,34.690797,23.2,25.5,327.775
-120.038627,34.690814,20.8,24.2,327.8
-120.038628,34.69083,17.9,25.4,327.845
-120.038628,34.690846,16.1,19.2,327.88
-120.038629,34.690862,13.8,17.9,327.905
-120.03863,34.690878,16.1,19.4,327.95
-120.038631,34.690894,18.1,21.8,327.99
-120.038632,34.69091,24.9,22.6,328.02
-120.038633,34.690927,19.5,25.8,328.06
-120.038633,34.690943,17.6,21.0,328.11
-120.038634,34.69096,18.8,18.4,328.18
-120.038635,34.690976,16.5,22.0,328.25
-120.038635,34.690992,16.9,24.8,328.28
-120.038636,34.691007,18.3,27.5,328.26
-120.038636,34.69102,19.1,29.1,328.205
-120.038637,34.691033,16.2,25.1,328.145
-120.038637,34.691047,17.8,25.6,328.135
-120.038636,34.69106,19.9,24.5,328.165
-120.038635,34.691074,16.7,21.8,328.2
-120.038636,34.691088,26.3,22.1,328.255
-120.038637,34.691103,22.9,22.5,328.325
-120.038637,34.691117,21.3,24.8,328.385
-120.038638,34.691133,23.6,25.1,328.435
-120.038638,34.691148,17.3,25.0,328.49
-120.038639,34.691164,18.8,24.3,328.525
-120.03864,34.691179,22.7,28.1,328.53
-120.038641,34.691195,16.3,26.7,328.5
-120.038641,34.69121,12.3,20.9,328.47
-120.03864,34.691226,15.6,18.9,328.525
-120.038641,34.691242,18.1,23.7,328.62
-120.038642,34.691259,17.1,27.5,328.685
-120.038643,34.691275,26.3,31.4,328.725
-120.038644,34.691291,25.3,32.4,328.765
-120.038644,34.691307,28.3,31.2,328.835
-120.038646,34.691324,28.7,35.4,328.905
-120.038647,34.69134,21.0,32.1,328.94
-120.038648,34.691357,15.8,30.0,328.96
-120.038649,34.691374,14.1,24.2,328.99
-120.03865,34.69139,15.1,22.0,329.045
-120.03865,34.691407,17.4,30.2,329.105
-120.038652,34.691423,24.7,28.2,329.14
-120.038653,34.69144,22.9,30.0,329.15
-120.038655,34.691456,18.3,23.0,329.17
-120.038655,34.691473,15.4,16.8,329.21
-120.038655,34.69149,15.4,16.7,329.24
-120.038656,34.691506,18.8,22.2,329.28
-120.038658,34.691522,15.4,27.1,329.345
-120.038659,34.691538,13.7,16.2,329.395
-120.03866,34.691552,19.7,21.2,329.45
-120.038659,34.691567,13.9,18.8,329.525
-120.038658,34.691582,13.9,22.5,329.59
-120.038607,34.691603,26.9,24.9,329.51
-120.038604,34.69159,28.6,26.5,329.425
-120.038602,34.691576,20.3,24.5,329.405
-120.038601,34.691563,14.3,22.3,329.46
-120.038601,34.691548,14.7,26.3,329.525
-120.0386,34.691533,17.1,25.3,329.53
-120.0386,34.691516,18.2,30.4,329.495
-120.038599,34.691499,23.5,30.9,329.485
-120.038598,34.691482,16.2,26.7,329.465
-120.038597,34.691464,13.0,25.1,329.38
-120.038596,34.691446,13.2,30.3,329.265
-120.038595,34.691427,16.1,23.6,329.16
-120.038594,34.69141,21.7,26.4,329.1
-120.038592,34.691393,17.2,28.8,329.095
-120.038591,34.691376,17.1,21.9,329.075
-120.03859,34.691359,19.5,28.0,329.04
-120.038589,34.691342,20.7,34.5,329.06
-120.038587,34.691324,15.7,25.6,329.115
-120.038585,34.691307,16.3,24.5,329.115
-120.038584,34.691289,16.8,36.0,329.05
-120.038583,34.691271,14.7,30.8,328.965
-120.038583,34.691254,13.4,24.0,328.895
-120.038584,34.691237,14.1,28.6,328.85
-120.038584,34.691219,13.9,38.1,328.775
-120.038583,34.691201,15.6,32.1,328.665
-120.038582,34.691185,20.9,22.7,328.585
-120.038581,34.691168,22.6,28.8,328.535
-120.038579,34.691151,21.7,34.9,328.48
-120.038579,34.691134,17.0,25.6,328.45
-120.03858,34.691117,18.8,29.5,328.415
-120.038581,34.6911,21.4,31.9,328.375
-120.038581,34.691083,17.3,24.8,328.395
-120.03858,34.691066,18.1,36.2,328.38
-120.038579,34.691048,18.0,24.8,328.31
-120.038579,34.691031,20.3,23.4,328.295
-120.038578,34.691014,17.3,26.0,328.295
-120.038575,34.690997,13.9,27.9,328.245
-120.038574,34.69098,12.3,24.2,328.18
-120.038575,34.690962,13.8,21.1,328.14
-120.038577,34.690945,16.8,23.8,328.125
-120.038577,34.690928,17.1,22.5,328.08
-120.038577,34.69091,16.2,18.3,328.015
-120.038576,34.690893,19.4,26.9,328.0
-120.038576,34.690876,19.0,29.5,328.035
-120.038576,34.690859,14.6,27.9,328.04
-120.038574,34.690843,15.2,23.4,328.0
-120.038572,34.690826,14.9,23.2,327.96
-120.03857,34.69081,15.1,21.7,327.91
-120.03857,34.690794,17.9,23.5,327.89
-120.038571,34.690777,13.5,30.1,327.93
-120.038571,34.69076,14.0,29.0,327.935
-120.03857,34.690742,13.5,29.9,327.895
-120.038569,34.690724,19.7,29.2,327.895
-120.038569,34.690707,19.0,31.2,327.875
-120.038569,34.690691,19.3,31.4,327.805
-120.038568,34.690675,17.4,34.4,327.745
-120.038568,34.690658,18.1,37.9,327.69
-120.038567,34.69064,19.1,35.3,327.66
-120.038566,34.690623,18.6,33.9,327.67
-120.038566,34.690606,21.1,30.9,327.66
-120.038564,34.690589,15.6,29.6,327.58
-120.038562,34.690572,15.3,25.6,327.485
-120.038561,34.690556,17.0,33.2,327.44
-120.038561,34.69054,17.0,27.2,327.41
-120.038562,34.690525,16.9,22.8,327.39
-120.038562,34.690511,19.5,30.1,327.415
-120.038561,34.690497,15.8,23.4,327.47
-120.038562,34.690483,18.3,34.0,327.55
-120.038509,34.690461,10.5,24.2,327.43
-120.038509,34.690472,11.9,20.4,327.405
-120.038508,34.690486,11.2,25.8,327.5
-120.038508,34.6905,14.2,22.3,327.555
-120.038506,34.690513,16.1,31.0,327.535
-120.038506,34.690525,24.6,34.3,327.5
-120.038505,34.690539,18.9,40.7,327.51
-120.038504,34.690554,16.3,28.8,327.585
-120.038502,34.69057,14.2,36.1,327.695
-120.038501,34.690586,15.2,27.8,327.805
-120.038502,34.690602,20.7,33.2,327.88
-120.038503,34.690618,22.0,39.4,327.895
-120.038505,34.690634,20.3,47.5,327.905
-120.038506,34.69065,20.0,42.9,327.935
-120.038506,34.690666,21.1,44.3,327.985
-120.038505,34.690682,20.8,38.5,328.065
-120.038502,34.690698,23.1,35.1,328.09
-120.038501,34.690714,25.7,27.4,328.055
-120.038501,34.690731,16.5,27.5,328.055
-120.038503,34.690747,16.1,41.0,328.115
-120.038503,34.690763,16.1,26.2,328.22
-120.038504,34.690779,21.6,36.9,328.29
-120.038506,34.690795,24.8,35.5,328.29
-120.038506,34.690811,27.4,37.1,328.28
-120.038507,34.690827,17.7,29.7,328.27
-120.038509,34.690843,16.3,33.7,328.27
-120.038511,34.690858,13.7,28.4,328.315
-120.038512,34.690874,14.0,26.0,328.38
-120.038513,34.69089,14.0,26.5,328.42
-120.038515,34.690906,15.9,26.7,328.44
-120.038517,34.690921,11.2,20.5,328.465
-120.038518,34.690938,12.5,20.5,328.45
-120.038519,34.690954,17.6,20.7,328.43
-120.038519,34.690971,11.5,19.5,328.495
-120.038519,34.690987,13.3,18.8,328.585
-120.038518,34.691003,13.4,23.6,328.635
-120.038518,34.691019,10.7,21.2,328.65
-120.038519,34.691036,15.4,20.6,328.655
-120.03852,34.691052,16.6,23.0,328.68
-120.038519,34.691068,16.0,23.0,328.745
-120.038518,34.691084,19.5,27.6,328.825
-120.038519,34.6911,17.5,25.0,328.835
-120.03852,34.691116,18.8,31.5,328.775
-120.038521,34.691133,23.3,28.4,328.74
-120.038522,34.691149,13.4,25.0,328.775
-120.038522,34.691165,12.6,26.1,328.84
-120.038523,34.691182,17.4,27.8,328.885
-120.038524,34.691197,15.7,25.6,328.905
-120.038526,34.691213,13.5,25.0,328.93
-120.038528,34.691228,12.6,26.1,328.985
-120.03853,34.691244,14.7,31.5,329.035
-120.038532,34.69126,12.9,31.4,329.075
-120.038533,34.691276,17.5,27.2,329.13
-120.038533,34.691293,20.5,24.2,329.175
-120.038533,34.691309,16.1,25.2,329.2
-120.038533,34.691324,17.8,27.1,329.215
-120.038534,34.69134,23.6,24.7,329.25
-120.038534,34.691355,18.5,27.3,329.33
-120.038533,34.691371,16.0,31.0,329.44
-120.038532,34.691388,23.3,33.9,329.51
-120.038532,34.691404,25.9,35.7,329.505
-120.038532,34.691421,15.5,34.3,329.51
-120.038533,34.691437,17.5,26.0,329.55
-120.038534,34.691454,25.1,25.6,329.555
-120.038535,34.691471,20.9,33.4,329.52
-120.038535,34.691488,21.7,38.0,329.515
-120.038537,34.691505,15.2,27.7,329.555
-120.038538,34.691521,18.4,28.9,329.6
-120.038538,34.691536,15.9,27.6,329.67
-120.038538,34.691549,16.3,27.5,329.745
-120.038538,34.691563,16.0,20.0,329.765
-120.038481,34.691572,14.6,20.4,329.95
-120.038479,34.691559,11.8,18.5,329.845
-120.038477,34.691544,11.0,20.0,329.795
-120.038476,34.691528,11.8,23.2,329.8
-120.038476,34.691512,22.0,37.8,329.835
-120.038475,34.691498,15.9,30.6,329.825
-120.038474,34.691483,14.1,24.8,329.815
-120.038473,34.691467,16.9,22.5,329.785
-120.038471,34.691451,12.3,22.4,329.72
-120.03847,34.691435,15.0,24.2,329.715
-120.03847,34.691418,16.8,32.9,329.72
-120.03847,34.6914,23.5,34.4,329.655
-120.038469,34.691383,17.3,24.4,329.605
-120.038468,34.691366,16.2,28.3,329.595
-120.038467,34.691349,22.1,33.6,329.51
-120.038466,34.691332,13.6,25.5,329.375
-120.038464,34.691316,15.8,28.6,329.28
-120.038464,34.6913,14.7,20.4,329.21
-120.038464,34.691284,15.1,17.7,329.205
-120.038465,34.691267,15.7,23.9,329.21
-120.038464,34.69125,15.0,27.9,329.165
-120.038463,34.691232,15.9,20.4,329.135
-120.038462,34.691215,17.9,30.5,329.135
-120.038461,34.691198,15.9,25.3,329.115
-120.03846,34.69118,14.7,23.3,329.035
-120.038459,34.691162,17.3,25.9,328.95
-120.038457,34.691145,14.2,21.7,328.86
-120.038455,34.691127,14.9,32.1,328.77
-120.038455,34.69111,17.3,31.0,328.715
-120.038454,34.691093,13.2,32.0,328.685
-120.038455,34.691076,20.6,35.7,328.71
-120.038458,34.691059,21.1,40.3,328.77
-120.03846,34.691042,16.2,32.3,328.825
-120.03846,34.691025,16.4,25.6,328.85
-120.03846,34.691008,13.3,24.2,328.835
-120.038458,34.690992,13.0,24.1,328.775
-120.038456,34.690975,16.7,24.0,328.67
-120.038455,34.690958,15.8,26.7,328.555
-120.038454,34.690941,15.4,21.3,328.445
-120.038454,34.690924,16.4,23.8,328.375
-120.038455,34.690908,14.3,21.0,328.345
-120.038455,34.690891,17.0,26.0,328.33
-120.038454,34.690874,17.0,25.4,328.31
-120.038453,34.690857,14.3,24.9,328.32
-120.038453,34.69084,14.9,29.3,328.4
-120.038453,34.690823,19.3,38.3,328.455
-120.038451,34.690806,14.8,33.2,328.45
-120.038449,34.69079,14.5,43.1,328.41
-120.038449,34.690772,15.7,41.2,328.36
-120.038448,34.690755,18.0,36.5,328.295
-120.038446,34.690738,21.0,31.4,328.245
-120.038445,34.690722,16.2,22.6,328.195
-120.038444,34.690706,22.6,31.1,328.115
-120.038443,34.690689,15.5,25.7,328.1
-120.038442,34.690673,17.0,33.0,328.1
-120.03844,34.690656,15.5,33.5,328.05
-120.03844,34.69064,17.1,29.6,328.04
-120.03844,34.690623,14.7,33.0,328.09
-120.03844,34.690607,18.0,31.5,328.12
-120.03844,34.690591,20.3,39.1,328.065
-120.038441,34.690576,22.8,37.4,327.965
-120.038441,34.690561,13.1,35.5,327.91
-120.03844,34.690547,12.4,25.0,327.895
-120.038439,34.690532,13.0,34.2,327.9
-120.038438,34.690518,22.0,37.5,327.9
-120.038438,34.690504,21.7,34.0,327.86
-120.038439,34.690491,24.8,29.6,327.83
-120.038377,34.690449,13.6,24.5,327.885
-120.038374,34.69046,19.6,23.6,327.79
-120.038372,34.690472,33.8,30.3,327.785
-120.038371,34.690483,29.0,31.6,327.785
-120.038371,34.690496,30.5,32.0,327.795
-120.038371,34.690509,25.3,37.7,327.815
-120.038373,34.690523,25.3,28.7,327.84
-120.038374,34.690538,17.7,34.7,327.875
-120.038375,34.690554,16.3,33.2,327.92
-120.038376,34.69057,18.6,31.4,327.97
-120.038377,34.690586,19.8,31.6,328.03
-120.038379,34.690602,15.7,28.2,328.08
-120.038381,34.690619,13.2,22.5,328.065
-120.038382,34.690635,12.5,23.7,328.0
-120.038381,34.690651,12.7,20.7,327.98
-120.038381,34.690667,14.3,23.1,328.02
-120.038382,34.690683,12.4,24.9,328.08
-120.038384,34.690699,10.1,24.2,328.14
-120.038384,34.690716,12.7,21.0,328.18
-120.038386,34.690732,13.0,23.0,328.195
-120.038388,34.690748,11.6,25.0,328.22
-120.038389,34.690764,12.0,25.5,328.29
-120.038389,34.69078,10.5,30.4,328.365
-120.038389,34.690795,11.9,33.4,328.395
-120.03839,34.690811,7.3,26.6,328.42
-120.038391,34.690828,18.6,28.5,328.47
-120.038391,34.690845,17.7,26.1,328.505
-120.038391,34.690861,16.7,30.5,328.495
-120.03839,34.690877,13.8,32.7,328.49
-120.03839,34.690894,16.0,37.9,328.52
-120.038392,34.69091,18.0,34.6,328.53
-120.038394,34.690927,13.5,38.0,328.53
-120.038395,34.690944,19.0,44.9,328.565
-120.038396,34.69096,19.0,40.6,328.605
-120.038396,34.690977,15.4,33.5,328.63
-120.038397,34.690993,18.5,28.4,328.645
-120.038397,34.691009,13.4,32.2,328.67
-120.038396,34.691025,17.9,31.0,328.71
-120.038394,34.691041,17.5,24.7,328.715
-120.038393,34.691058,13.0,24.0,328.68
-120.038392,34.691074,12.9,22.1,328.665
-120.038393,34.69109,12.1,20.6,328.665
-120.038395,34.691107,10.6,19.9,328.65
-120.038397,34.691123,11.3,26.3,328.685
-120.038398,34.691138,10.2,21.4,328.81
-120.038399,34.691154,14.2,20.2,328.945
-120.0384,34.69117,13.8,22.2,329.035
-120.0384,34.691186,13.3,21.4,329.08
-120.038401,34.691203,11.6,19.8,329.07
-120.038404,34.69122,13.6,16.5,329.035
-120.038406,34.691237,13.8,19.1,329.065
-120.038409,34.691254,13.4,22.5,329.18
-120.038411,34.69127,14.1,30.5,329.265
-120.038413,34.691287,13.4,22.8,329.26
-120.038414,34.691303,14.3,17.2,329.245
-120.038414,34.691319,12.0,17.2,329.26
-120.038413,34.691334,10.8,25.0,329.29
-120.038413,34.69135,13.2,28.1,329.345
-120.038414,34.691366,13.7,23.5,329.395
-120.038416,34.691381,13.0,35.2,329.415
-120.038419,34.691398,14.4,26.3,329.455
-120.03842,34.691414,14.4,27.4,329.525
-120.03842,34.69143,11.4,23.5,329.58
-120.03842,34.691446,13.8,22.8,329.59
-120.038418,34.691461,14.3,22.1,329.555
-120.038417,34.691476,15.7,21.3,329.555
-120.038418,34.691491,15.1,19.8,329.605
-120.038418,34.691506,14.2,19.6,329.625
-120.038418,34.691519,13.3,17.5,329.65
-120.038419,34.691532,13.6,21.2,329.695
-120.038419,34.691546,11.8,21.6,329.71
-120.038385,34.691586,25.0,24.3,329.89
-120.038378,34.691576,21.6,27.4,329.88
-120.038374,34.691564,24.7,21.2,329.825
-120.038371,34.69155,28.1,20.3,329.715
-120.038368,34.691534,17.1,22.6,329.645
-120.038364,34.691516,22.3,30.0,329.605
-120.038362,34.691498,20.0,23.1,329.55
-120.03836,34.691481,34.4,26.3,329.515
-120.038359,34.691463,23.2,25.3,329.515
-120.038358,34.691446,15.8,24.0,329.505
-120.038357,34.691429,16.0,26.9,329.455
-120.038357,34.691411,22.6,31.2,329.41
-120.038356,34.691393,15.8,23.2,329.4
-120.038355,34.691376,18.9,20.9,329.415
-120.038353,34.691359,22.4,17.6,329.46
-120.038352,34.691342,15.2,22.4,329.465
-120.038351,34.691324,13.7,18.4,329.375
-120.038351,34.691306,16.6,18.9,329.265
-120.038351,34.691288,26.7,25.3,329.19
-120.038352,34.69127,21.8,17.4,329.165
-120.038352,34.691252,13.9,19.8,329.175
-120.038351,34.691235,17.7,22.5,329.135
-120.03835,34.691218,18.1,29.0,329.03
-120.038349,34.6912,19.9,18.7,328.94
-120.038347,34.691182,25.1,30.3,328.89
-120.038346,34.691165,17.7,23.7,328.845
-120.038346,34.691147,12.4,20.0,328.79
-120.038346,34.69113,14.1,28.7,328.73
-120.038347,34.691116,12.1,20.8,328.69
-120.03835,34.6911,9.9,27.9,330.715
-120.03835,34.691097,12.2,25.2,330.67
-120.038348,34.69109,14.6,40.3,330.65
-120.038348,34.691083,13.8,23.1,330.68
-120.038348,34.691073,11.9,21.1,330.665
-120.038347,34.69106,12.8,32.5,330.665
-120.038346,34.691045,14.0,34.3,330.69
-120.038345,34.691029,12.6,28.7,330.71
-120.038345,34.691014,13.5,29.7,330.705
-120.038344,34.690998,17.4,31.0,330.655
-120.038342,34.690981,11.6,25.7,330.59
-120.038342,34.690965,14.1,23.5,330.525
-120.038341,34.690947,13.3,24.7,330.455
-120.038341,34.69093,14.1,21.9,330.39
-120.03834,34.690913,13.2,25.4,330.33
-120.038339,34.690895,14.6,21.4,330.28
-120.038338,34.690877,12.9,21.8,330.25
-120.038338,34.69086,13.8,18.0,330.26
-120.038338,34.690842,13.2,19.8,330.285
-120.038337,34.690825,14.4,21.3,330.275
-120.038336,34.690807,17.8,27.9,330.225
-120.038336,34.69079,17.4,23.6,330.155
-120.038335,34.690773,14.3,28.4,330.11
-120.038335,34.690756,16.1,39.0,330.075
-120.038335,34.690738,12.5,47.8,330.035
-120.038334,34.690721,14.2,30.9,329.995
-120.038334,34.690703,12.5,25.7,329.93
-120.038333,34.690685,11.6,24.0,329.87
-120.038333,34.690668,13.7,29.8,329.835
-120.038332,34.69065,10.1,26.3,329.83
-120.038332,34.690632,10.2,25.3,329.85
-120.038333,34.690615,11.8,28.4,329.845
-120.038332,34.690597,19.6,27.3,329.815
-120.038331,34.69058,12.5,31.9,329.775
-120.038331,34.690563,15.6,28.7,329.71
-120.038331,34.690545,14.8,35.5,329.65
-120.038329,34.690528,12.5,34.6,329.615
-120.038327,34.690511,15.4,30.8,329.59
-120.038325,34.690494,17.7,33.2,329.575
-120.038323,34.690477,20.7,30.1,329.54
-120.038323,34.690461,30.2,35.1,329.475
-120.03827,34.690431,13.2,19.8,329.105
-120.03827,34.690434,11.3,20.9,329.12
-120.03827,34.690437,19.0,18.4,329.125
-120.038269,34.690441,12.6,21.1,329.105
-120.038269,34.690447,13.7,22.4,329.075
-120.038267,34.690457,15.4,28.7,329.06
-120.038266,34.690471,11.0,32.0,329.055
-120.038268,34.690486,12.8,22.3,329.025
-120.038271,34.690502,19.0,28.4,328.995
-120.038271,34.690518,17.6,27.4,328.99
-120.038271,34.690534,20.2,32.1,328.975
-120.038272,34.690551,17.8,28.7,328.94
-120.038271,34.690567,13.4,23.7,328.94
-120.038271,34.690583,15.9,23.0,329.005
-120.038272,34.690599,10.5,25.3,329.075
-120.038274,34.690615,14.3,23.3,329.095
-120.038274,34.690631,16.7,23.3,329.105
-120.038275,34.690647,17.2,22.4,329.16
-120.038275,34.690663,16.7,21.8,329.22
-120.038277,34.690679,14.6,20.9,329.195
-120.038279,34.690695,18.1,25.4,329.115
-120.03828,34.690711,14.1,20.7,329.095
-120.038279,34.690727,12.3,20.5,329.125
-120.03828,34.690743,16.1,25.3,329.155
-120.038281,34.69076,10.9,23.6,329.17
-120.038281,34.690776,16.1,27.0,329.175
-120.038282,34.690792,15.3,28.9,329.165
-120.038283,34.690809,11.7,25.6,329.12
-120.038283,34.690824,13.4,31.7,329.06
-120.038284,34.69084,12.8,21.5,329.02
-120.038284,34.690856,13.9,20.9,329.015
-120.038285,34.690872,14.3,21.4,329.05
-120.038286,34.690887,13.9,19.1,329.115
-120.038286,34.690904,15.6,25.3,329.17
-120.038286,34.690921,16.0,22.3,329.205
-120.038286,34.690937,15.9,22.0,329.235
-120.038286,34.690954,16.0,20.1,329.25
-120.038287,34.69097,18.6,17.9,329.25
-120.038289,34.690987,15.4,18.2,329.275
-120.03829,34.691005,22.2,22.3,329.31
-120.038292,34.691022,17.7,20.6,329.32
-120.038293,34.69104,13.3,17.8,329.315
-120.038294,34.691057,20.5,24.9,329.31
-120.038294,34.691074,14.8,20.9,329.34
-120.038294,34.691091,14.9,22.1,329.415
-120.038294,34.691107,18.2,21.3,329.48
-120.038293,34.691125,14.7,16.2,329.51
-120.038294,34.691142,13.8,17.7,329.53
-120.038294,34.691159,16.5,16.8,329.54
-120.038295,34.691176,16.2,19.6,329.54
-120.038296,34.691192,14.8,18.9,329.545
-120.038297,34.691209,13.4,19.1,329.55
-120.038298,34.691226,13.0,20.3,329.55
-120.038299,34.691244,17.0,19.8,329.555
-120.0383,34.691262,18.1,19.2,329.57
-120.038301,34.69128,18.0,19.9,329.585
-120.038302,34.691298,19.3,19.1,329.605
-120.038302,34.691315,17.2,18.2,329.64
-120.038303,34.691333,20.5,20.3,329.67
-120.038303,34.69135,21.4,20.0,329.7
-120.038305,34.691367,21.4,21.0,329.695
-120.038307,34.691385,16.4,22.7,329.65
-120.038309,34.691403,16.2,22.6,329.63
-120.038311,34.69142,21.5,22.8,329.63
-120.038311,34.691437,22.7,18.2,329.65
-120.038311,34.691454,18.6,19.0,329.72
-120.038312,34.691471,20.8,22.9,329.785
-120.038313,34.691488,17.7,23.6,329.79
-120.038312,34.691504,14.7,20.2,329.795
-120.038312,34.691519,16.4,23.1,329.83
-120.038311,34.691533,17.7,24.9,329.885
-120.038311,34.691546,16.1,19.0,329.965
-120.038243,34.69154,14.9,18.2,329.805
-120.038244,34.691526,18.0,27.5,329.625
-120.038245,34.69151,15.0,20.8,329.575
-120.038246,34.691493,25.9,27.0,329.54
-120.038246,34.691475,22.9,29.1,329.5
-120.038245,34.691457,23.5,22.8,329.47
-120.038243,34.691438,22.6,21.5,329.46
-120.038242,34.691419,15.3,17.9,329.47
-120.038241,34.691401,22.4,21.3,329.5
-120.03824,34.691382,14.1,15.7,329.535
-120.038238,34.691363,15.7,14.9,329.535
-120.038238,34.691344,20.8,23.5,329.505
-120.038238,34.691324,21.1,20.6,329.47
-120.038238,34.691305,19.0,20.4,329.43
-120.038238,34.691286,18.7,17.7,329.4
-120.038239,34.691267,15.2,17.3,329.37
-120.038239,34.691248,16.0,21.0,329.335
-120.038239,34.691229,15.7,18.9,329.325
-120.038239,34.691209,13.8,16.3,329.305
-120.038239,34.69119,14.0,17.3,329.235
-120.038238,34.691172,15.0,16.7,329.165
-120.038237,34.691153,16.4,18.8,329.12
-120.038236,34.691134,19.7,19.6,329.075
-120.038234,34.691116,15.5,20.0,329.035
-120.038234,34.691097,12.7,19.6,328.995
-120.038235,34.691079,13.2,18.5,328.955
-120.038234,34.69106,15.2,18.6,328.92
-120.038233,34.691042,17.5,22.1,328.845
-120.038234,34.691023,16.8,22.3,328.765
-120.038235,34.691004,14.7,19.6,328.735
-120.038235,34.690985,12.1,18.4,328.72
-120.038234,34.690966,14.8,18.7,328.7
-120.038233,34.690947,15.7,16.9,328.675
-120.038232,34.690929,16.4,18.5,328.655
-120.038231,34.690911,18.2,20.9,328.635
-120.03823,34.690892,18.7,22.2,328.625
-120.038229,34.690873,19.3,20.0,328.64
-120.038229,34.690855,21.5,31.7,328.625
-120.038227,34.690836,13.2,23.6,328.57
-120.038226,34.690817,12.4,21.8,328.51
-120.038226,34.690799,12.9,16.4,328.37
-120.038226,34.69078,13.6,21.5,328.21
-120.038224,34.690762,15.6,22.2,328.09
-120.038223,34.690744,12.9,21.3,327.945
-120.038221,34.690726,13.9,20.3,327.845
-120.03822,34.690707,16.9,19.6,327.775
-120.038219,34.690688,15.9,21.7,327.71
-120.038217,34.690669,18.5,21.6,327.67
-120.038215,34.69065,22.9,25.5,327.625
-120.038214,34.690631,17.2,18.4,327.565
-120.038213,34.690612,15.1,16.1,327.49
-120.038213,34.690594,13.5,17.0,327.44
-120.038213,34.690575,13.2,19.1,327.41
-120.038214,34.690557,14.4,17.9,327.35
-120.038213,34.690538,12.8,14.1,327.29
-120.038213,34.69052,12.5,18.9,327.28
-120.038211,34.690503,14.9,20.9,327.275
-120.038211,34.690487,15.2,17.1,327.24
-120.038212,34.690471,13.5,19.0,327.255
-120.038214,34.690457,17.4,25.8,327.305
-120.038215,34.690442,16.9,40.5,327.32
-120.038163,34.690429,20.2,18.4,326.785
-120.038162,34.690433,17.9,26.6,326.73
-120.038162,34.690441,13.1,30.4,326.74
-120.038162,34.69045,17.0,30.0,326.8
-120.038161,34.690461,24.2,26.3,326.845
-120.038161,34.690472,19.5,31.0,326.88
-120.038161,34.690486,14.7,27.3,326.97
-120.038161,34.690501,11.8,23.2,327.055
-120.038161,34.690515,13.1,17.2,327.085
-120.038161,34.690529,10.3,17.3,327.065
-120.038163,34.690544,10.3,16.1,327.02
-120.038165,34.690558,11.5,17.1,326.99
-120.038166,34.690573,10.6,17.0,327.025
-120.038166,34.690588,15.0,22.3,327.13
-120.038165,34.690604,12.5,16.8,327.225
-120.038165,34.690622,13.8,16.7,327.28
-120.038166,34.69064,14.4,19.7,327.305
-120.038167,34.690659,12.8,21.2,327.29
-120.038167,34.690677,12.2,18.7,327.27
-120.038167,34.690695,12.5,19.9,327.31
-120.038167,34.690714,12.0,18.0,327.38
-120.038169,34.690732,10.3,18.6,327.44
-120.03817,34.69075,10.1,17.8,327.495
-120.038171,34.690769,10.5,18.7,327.515
-120.038173,34.690787,11.0,20.0,327.49
-120.038176,34.690804,11.6,19.9,327.47
-120.038176,34.690823,11.1,20.1,327.5
-120.038176,34.690842,11.2,16.9,327.565
-120.038175,34.69086,11.1,18.1,327.625
-120.038175,34.690879,12.5,18.5,327.675
-120.038175,34.690898,11.6,15.9,327.725
-120.038176,34.690916,12.8,17.9,327.76
-120.038178,34.690934,14.2,17.3,327.775
-120.03818,34.690953,14.1,14.9,327.805
-120.038181,34.690972,13.6,19.0,327.87
-120.038183,34.690992,10.7,16.3,327.915
-120.038184,34.691011,12.0,16.6,327.92
-120.038183,34.691029,12.5,16.4,327.925
-120.038183,34.691048,12.0,15.1,327.93
-120.038182,34.691066,12.3,16.6,327.95
-120.038182,34.691085,12.4,15.8,327.99
-120.038183,34.691104,14.2,18.2,328.035
-120.038183,34.691123,12.3,17.3,328.065
-120.038183,34.691141,10.4,18.9,328.105
-120.038183,34.691158,11.8,20.2,328.2
-120.038183,34.691175,12.4,18.3,328.305
-120.038183,34.691194,14.3,16.1,328.395
-120.038183,34.691213,13.0,16.3,328.475
-120.038183,34.691231,10.8,16.3,328.52
-120.038182,34.691249,10.9,18.0,328.53
-120.038182,34.691268,11.6,17.8,328.545
-120.038182,34.691287,14.3,18.8,328.605
-120.038183,34.691305,16.2,17.8,328.705
-120.038184,34.691323,18.3,18.7,328.745
-120.038185,34.691341,17.7,21.0,328.71
-120.038186,34.691357,17.8,18.8,328.71
