Longitude,Latitude,EC1,EC2,Elevation
-120.671256,35.298344,85.6,112.6,82.615
-120.671245,35.298355,95.9,107.7,82.6
-120.671237,35.298367,92.8,104.3,82.585
-120.671229,35.29838,91.5,111.7,82.57
-120.67122,35.298393,89.3,93.8,82.52
-120.671211,35.298405,79.4,97.1,82.43
-120.671201,35.298417,80.1,95.4,82.405
-120.671191,35.29843,80.7,99.4,82.46
-120.671181,35.298442,81.1,103.0,82.5
-120.671171,35.298454,92.1,99.9,82.55
-120.67116,35.298465,87.2,97.4,82.615
-120.671151,35.298476,92.9,115.8,82.66
-120.671142,35.298488,101.0,109.6,82.72
-120.671132,35.298501,97.9,110.6,82.82
-120.671123,35.298513,94.1,103.8,82.925
-120.671115,35.298525,85.5,107.6,82.96
-120.671105,35.298537,90.7,106.5,83.01
-120.671096,35.29855,88.7,104.9,83.135
-120.671087,35.298562,87.8,108.9,83.195
-120.671078,35.298575,82.1,115.2,83.165
-120.671068,35.298588,84.9,100.0,83.095
-120.671059,35.2986,86.5,103.7,82.985
-120.671049,35.298612,76.6,89.9,82.9
-120.671039,35.298624,84.6,94.8,82.9
-120.671029,35.298635,85.0,81.8,82.9
-120.67102,35.298648,68.2,81.4,82.88
-120.671012,35.298661,75.4,92.3,82.87
-120.671004,35.298674,78.1,97.2,82.835
-120.670995,35.298687,82.2,98.6,82.89
-120.670986,35.2987,80.2,95.9,83.025
-120.670975,35.298713,82.2,97.9,83.05
-120.670964,35.298724,78.7,102.2,83.035
-120.670954,35.298736,74.8,117.2,83.06
-120.670945,35.298749,68.0,109.8,83.06
-120.670937,35.298762,66.4,88.4,83.07
-120.670928,35.298775,64.1,71.0,83.12
-120.67092,35.298788,50.1,62.3,83.185
-120.67091,35.298801,57.6,72.5,83.255
-120.6709,35.298813,58.7,56.7,83.295
-120.67089,35.298826,61.1,65.3,83.355
-120.67088,35.29884,58.9,64.6,83.445
-120.670869,35.298852,58.4,71.8,83.475
-120.670859,35.298866,71.2,70.2,83.43
-120.670848,35.298879,75.1,77.0,83.445
-120.670837,35.298892,74.4,87.9,83.55
-120.670827,35.298905,65.2,84.0,83.575
-120.670816,35.298918,66.2,72.3,83.595
-120.670806,35.298929,69.1,70.7,83.625
-120.670797,35.298942,65.1,72.8,83.595
-120.670786,35.298954,72.7,72.1,83.65
-120.670775,35.298967,75.7,73.8,83.78
-120.670764,35.298979,69.2,59.5,83.905
-120.670754,35.298991,67.5,59.1,84.035
-120.670744,35.299004,76.1,69.7,84.13
-120.670735,35.299017,72.1,73.2,84.185
-120.670727,35.29903,70.6,66.1,84.21
-120.670718,35.299042,76.6,64.7,84.195
-120.670709,35.299055,76.7,62.5,84.175
-120.6707,35.299066,78.3,65.5,84.155
-120.670692,35.299075,74.0,59.0,84.14
-120.670687,35.299082,68.8,60.1,84.19
-120.670683,35.29909,73.0,63.5,84.315
-120.671226,35.298749,138.8,92.2,84.03
-120.671235,35.298738,120.7,95.7,84.075
-120.671241,35.298727,83.1,88.0,84.03
-120.67125,35.298719,84.3,90.9,83.885
-120.67126,35.298711,76.0,82.8,83.765
-120.67127,35.298702,74.5,69.8,83.725
-120.67128,35.298691,80.6,86.7,83.73
-120.671291,35.29868,88.2,84.5,83.81
-120.671302,35.29867,81.3,77.9,83.965
-120.671313,35.298659,80.8,82.9,84.045
-120.671322,35.298646,80.2,84.5,84.05
-120.671331,35.298632,87.6,92.3,84.01
-120.67134,35.298618,98.3,88.3,83.89
-120.671348,35.298603,104.4,85.4,83.72
-120.671358,35.298588,107.8,102.2,83.47
-120.671368,35.298573,115.6,112.6,83.195
-120.671378,35.29856,109.2,107.8,83.07
-120.671389,35.298547,105.7,105.2,83.085
-120.671401,35.298535,106.2,117.0,83.145
-120.671412,35.298522,110.4,116.8,83.185
-120.671423,35.298507,107.4,104.2,83.23
-120.671434,35.298493,110.8,112.1,83.28
-120.671445,35.298479,117.4,115.9,83.255
-120.671455,35.298465,115.2,128.4,83.165
-120.671466,35.298452,112.7,128.0,83.065
-120.671477,35.298439,126.6,122.2,83.03
-120.671488,35.298425,119.4,110.2,83.08
-120.671499,35.298411,109.8,121.1,83.095
-120.671509,35.298397,109.4,107.8,83.015
-120.67152,35.298384,107.7,108.6,82.91
-120.671531,35.298369,117.7,113.2,82.79
-120.671541,35.298353,120.2,129.6,82.615
-120.671552,35.298339,110.1,115.8,82.45
-120.671564,35.298326,102.3,135.8,82.34
-120.671577,35.298312,115.7,133.3,82.235
-120.671587,35.298298,109.2,142.7,82.185
-120.671596,35.298283,121.7,134.6,82.165
-120.671605,35.298267,131.0,141.7,82.11
-120.671628,35.298238,125.7,149.3,81.97
-120.67164,35.298223,124.9,142.3,81.895
-120.671651,35.298209,126.4,142.7,81.82
-120.671662,35.298194,133.9,144.5,81.725
-120.671673,35.29818,136.3,133.0,81.715
-120.671685,35.298166,138.2,132.1,81.785
-120.671696,35.298152,140.6,143.3,81.82
-120.671707,35.298137,127.6,139.6,81.84
-120.671717,35.298121,121.1,135.6,81.86
-120.671728,35.298107,121.1,132.3,81.915
-120.671739,35.298093,130.9,149.6,82.045
-120.671749,35.298079,125.3,131.2,82.15
-120.671759,35.298064,131.0,144.8,82.2
-120.67177,35.29805,121.0,136.5,82.205
-120.671782,35.298036,119.0,129.7,82.2
-120.671794,35.298022,110.9,131.3,82.21
-120.671807,35.298008,118.3,132.1,82.225
-120.671818,35.297994,115.8,131.1,82.285
-120.671829,35.297979,113.9,135.5,82.34
-120.67184,35.297964,121.4,123.9,82.315
-120.671852,35.297949,127.0,136.1,82.18
-120.671864,35.297935,133.4,127.1,82.03
-120.671875,35.297921,123.8,135.9,81.965
-120.671885,35.297907,124.6,122.0,81.965
-120.671895,35.297892,139.6,122.1,81.965
-120.671904,35.297876,112.9,117.8,81.895
-120.671916,35.297862,109.7,120.1,81.775
-120.671929,35.297848,119.4,116.7,81.73
-120.671942,35.297835,129.2,117.4,81.81
-120.671954,35.297821,113.5,125.8,81.91
-120.671966,35.297807,118.9,123.6,81.96
-120.671978,35.297792,125.5,133.3,81.97
-120.671988,35.297778,131.9,129.0,81.95
-120.671997,35.297766,146.6,134.9,81.905
-120.672005,35.297756,134.7,158.1,81.895
-120.672012,35.297746,125.6,150.7,81.88
-120.672021,35.297737,124.0,126.5,81.855
-120.672076,35.297789,123.2,155.4,82.35
-120.672066,35.297802,119.1,126.2,82.365
-120.672057,35.297815,104.7,111.2,82.405
-120.672039,35.29784,119.0,108.6,82.4
-120.67203,35.297854,108.9,108.3,82.4
-120.672021,35.297866,93.1,103.1,82.43
-120.672011,35.297879,99.2,108.5,82.485
-120.672002,35.297891,97.9,126.3,82.485
-120.671993,35.297904,102.6,126.6,82.405
-120.671982,35.297916,112.9,143.9,82.375
-120.671972,35.297928,95.8,129.6,82.425
-120.671962,35.297941,103.1,128.3,82.49
-120.671951,35.297953,95.6,142.8,82.465
-120.67194,35.297964,109.0,118.1,82.375
-120.671931,35.297977,103.6,124.9,82.325
-120.671922,35.297989,100.3,159.4,82.28
-120.671912,35.298002,96.0,134.5,82.26
-120.671902,35.298015,93.0,118.3,82.325
-120.671892,35.298028,89.5,124.3,82.39
-120.671881,35.298041,89.7,125.9,82.43
-120.671872,35.298054,90.4,115.7,82.44
-120.671861,35.298067,102.5,131.1,82.415
-120.671852,35.29808,114.8,143.5,82.375
-120.671844,35.298093,106.9,135.3,82.35
-120.671834,35.298107,98.3,136.4,82.44
-120.671823,35.29812,110.6,143.1,82.585
-120.671813,35.298133,98.6,131.9,82.715
-120.671803,35.298147,87.2,122.4,82.865
-120.671792,35.298162,96.6,136.4,82.96
-120.671783,35.298176,98.8,115.7,82.9
-120.671774,35.29819,89.5,118.3,82.825
-120.671763,35.298204,101.6,141.1,82.83
-120.671754,35.298218,103.7,128.2,82.815
-120.671743,35.298232,105.9,140.9,82.785
-120.671733,35.298246,112.7,125.9,82.795
-120.671724,35.298261,106.2,120.0,82.78
-120.671714,35.298275,103.2,135.1,82.72
-120.671703,35.298288,100.8,145.0,82.69
-120.671692,35.298302,106.1,131.0,82.685
-120.67168,35.298315,98.3,112.1,82.71
-120.671669,35.298328,105.1,111.2,82.85
-120.671658,35.298341,96.8,114.8,82.96
-120.671646,35.298353,88.7,94.8,82.905
-120.671636,35.298366,109.6,97.7,82.85
-120.671626,35.298378,113.2,100.5,82.895
-120.671615,35.29839,110.1,105.4,83.015
-120.671605,35.298404,102.6,109.1,83.14
-120.671595,35.298419,101.6,109.5,83.215
-120.671585,35.298434,99.5,112.7,83.23
-120.671575,35.298449,99.8,117.7,83.215
-120.671566,35.298464,112.2,124.1,83.19
-120.671557,35.298478,111.5,120.1,83.22
-120.671547,35.298492,101.1,113.7,83.37
-120.671537,35.298505,83.4,108.5,83.545
-120.671527,35.298518,93.8,119.3,83.68
-120.671587,35.298552,120.5,107.1,83.665
-120.671597,35.298539,110.1,106.4,83.56
-120.671607,35.298526,117.7,118.5,83.47
-120.671617,35.298513,99.0,99.9,83.385
-120.671627,35.298501,101.3,96.3,83.345
-120.671637,35.298489,102.2,92.1,83.315
-120.671646,35.298477,92.4,99.2,83.215
-120.671656,35.298465,93.0,105.6,83.115
-120.671667,35.298453,100.5,120.0,83.035
-120.671677,35.298442,92.8,105.0,83.005
-120.671688,35.29843,94.5,94.1,83.02
-120.671698,35.298417,84.0,89.6,83.025
-120.671708,35.298404,91.9,84.2,83.01
-120.671718,35.298391,90.4,79.6,83.005
-120.671728,35.298378,93.3,93.3,83.055
-120.671738,35.298365,97.9,98.0,83.06
-120.671749,35.298351,90.4,97.2,82.995
-120.671759,35.298338,87.4,90.0,82.92
-120.671768,35.298323,90.8,85.6,82.885
-120.671776,35.298309,101.3,89.8,82.89
-120.671787,35.298294,102.8,91.5,82.83
-120.671797,35.298281,104.9,96.9,82.72
-120.671807,35.298268,94.0,93.3,82.7
-120.671818,35.298256,94.2,88.0,82.83
-120.671829,35.298244,90.8,86.7,82.995
-120.67184,35.298232,92.5,96.8,83.075
-120.671851,35.298219,92.7,93.2,83.125
-120.671861,35.298206,94.2,104.4,83.255
-120.671873,35.298194,85.4,101.6,83.395
-120.671882,35.29818,87.7,96.4,83.355
-120.671888,35.298165,85.5,103.3,83.225
-120.671895,35.298151,93.2,104.3,83.17
-120.671904,35.298137,89.9,111.6,83.125
-120.671915,35.298123,97.0,117.5,82.925
-120.671926,35.298109,104.8,119.2,82.6
-120.671936,35.298096,99.4,114.1,82.445
-120.671947,35.298084,97.9,113.0,82.4
-120.671958,35.298071,85.9,97.9,82.29
-120.671968,35.298058,93.4,98.3,82.265
-120.671978,35.298044,89.1,107.2,82.34
-120.671987,35.29803,88.7,100.7,82.335
-120.671994,35.298016,87.8,109.5,82.215
-120.672002,35.298001,92.7,116.1,82.185
-120.672011,35.297989,107.0,115.5,82.265
-120.672019,35.297977,106.8,116.9,82.31
-120.672026,35.297969,107.8,112.5,82.365
-120.672033,35.297961,106.4,113.7,82.425
-120.67204,35.297953,119.3,112.1,82.47
-120.672094,35.298013,115.4,59.6,83.17
-120.672088,35.298024,106.1,75.0,83.1
-120.672081,35.298035,95.2,86.5,83.07
-120.672073,35.298046,91.5,92.3,83.125
-120.672065,35.298057,94.2,107.3,83.17
-120.672057,35.298071,102.5,102.6,83.165
-120.672048,35.298086,103.5,97.8,83.12
-120.672038,35.2981,99.3,93.5,83.1
-120.672027,35.298113,77.9,93.7,83.16
-120.672017,35.298126,93.3,96.9,83.16
-120.672005,35.298139,101.6,104.3,83.075
-120.671996,35.298153,97.7,114.1,83.025
-120.671989,35.298168,89.7,103.3,82.96
-120.671978,35.298181,81.2,120.4,82.905
-120.671966,35.298192,82.6,110.6,82.915
-120.671955,35.298205,82.6,103.4,82.98
-120.671945,35.298218,89.1,109.5,83.02
-120.671935,35.298232,86.0,101.2,83.04
-120.671926,35.298246,79.8,100.3,83.07
-120.671917,35.298258,73.7,106.2,83.04
-120.671907,35.298271,75.5,104.2,82.975
-120.671896,35.298283,72.4,95.5,82.9
-120.671884,35.298296,77.6,103.8,82.895
-120.671874,35.29831,81.1,100.9,82.96
-120.671865,35.298324,84.2,99.8,83.015
-120.671856,35.298339,70.3,106.3,83.03
-120.671847,35.298353,80.9,109.0,82.95
-120.671838,35.298368,81.2,112.6,82.815
-120.671829,35.298382,83.7,105.8,82.765
-120.671819,35.298396,84.4,93.4,82.785
-120.670569,35.296815,121.0,77.9,79.27
-120.67054,35.296831,72.9,78.2,79.44
-120.670531,35.296841,55.3,69.4,79.43
-120.670523,35.296852,60.0,54.3,79.37
-120.670515,35.296862,55.0,55.5,79.33
-120.670509,35.29687,54.9,62.2,79.26
-120.670502,35.296877,56.5,66.7,79.18
-120.670495,35.296886,55.8,51.6,79.165
-120.670487,35.296897,57.9,48.6,79.185
-120.670478,35.296909,57.7,51.5,79.21
-120.670468,35.296921,59.4,48.0,79.26
-120.670458,35.296935,50.0,44.3,79.295
-120.670447,35.296949,49.2,40.5,79.325
-120.670436,35.296962,42.9,34.5,79.38
-120.670424,35.296975,41.1,31.9,79.41
-120.670414,35.296989,41.2,28.3,79.425
-120.670404,35.297003,38.5,27.2,79.545
-120.670393,35.297017,36.4,24.7,79.715
-120.670382,35.29703,33.2,29.2,79.795
-120.670373,35.297045,33.5,30.5,79.76
-120.670362,35.29706,32.2,31.3,79.665
-120.670351,35.297075,33.4,35.6,79.66
-120.67034,35.29709,39.6,38.9,79.755
-120.670329,35.297104,43.3,39.2,79.805
-120.670319,35.297118,42.4,34.6,79.82
-120.670308,35.297132,44.4,34.1,79.87
-120.670298,35.297147,47.8,39.8,79.875
-120.670286,35.297161,52.7,33.1,79.845
-120.670274,35.297176,58.7,38.8,79.895
-120.670263,35.297191,62.5,38.7,79.98
-120.670253,35.297205,55.2,35.6,80.04
-120.670242,35.29722,53.7,32.9,80.1
-120.670231,35.297234,61.5,35.1,80.11
-120.67022,35.297247,63.6,36.7,80.085
-120.670208,35.297261,60.9,32.5,80.095
-120.670196,35.297274,65.7,30.1,80.04
-120.670185,35.297288,52.6,23.4,79.905
-120.670173,35.297301,51.1,20.1,79.865
-120.670162,35.297315,56.1,24.3,79.95
-120.670151,35.29733,57.1,31.0,80.11
-120.670141,35.297345,67.0,40.7,80.3
-120.670131,35.29736,60.8,46.6,80.45
-120.67012,35.297375,60.3,45.2,80.57
-120.670109,35.29739,59.0,46.0,80.67
-120.670098,35.297404,63.9,51.6,80.765
-120.670087,35.297419,65.3,51.8,80.875
-120.670077,35.297435,53.4,38.7,80.97
-120.670065,35.29745,45.1,31.4,81.02
-120.670054,35.297465,60.8,41.0,80.995
-120.670042,35.297479,71.3,45.2,80.9
-120.67003,35.297494,72.5,43.5,80.83
-120.67002,35.297509,69.6,45.8,80.84
-120.670008,35.297525,65.6,47.3,80.84
-120.669996,35.29754,71.3,39.6,80.87
-120.669984,35.297555,76.3,43.3,80.955
-120.669974,35.29757,78.9,44.7,81.02
-120.669963,35.297585,72.4,37.0,81.11
-120.669952,35.297601,79.4,40.9,81.24
-120.66994,35.297615,82.4,45.4,81.31
-120.669929,35.297631,83.4,43.6,81.335
-120.669917,35.297646,77.4,50.2,81.455
-120.669906,35.297662,81.6,55.0,81.605
-120.669895,35.297677,72.2,46.0,81.685
-120.669882,35.297692,70.7,43.9,81.73
-120.66987,35.297707,80.4,52.7,81.745
-120.669858,35.297721,88.6,56.6,81.745
-120.669845,35.297735,90.0,70.4,81.765
-120.669834,35.29775,84.0,73.0,81.815
-120.669823,35.297765,82.8,74.9,81.9
-120.669812,35.297781,90.3,79.8,82.025
-120.669801,35.297796,96.1,76.8,82.145
-120.669791,35.297809,105.4,74.1,82.2
-120.669781,35.297821,108.0,74.7,82.22
-120.669771,35.297832,111.2,86.5,82.255
-120.66976,35.297842,109.5,84.3,82.355
-120.669717,35.298,84.0,100.0,82.865
-120.669724,35.297998,88.9,74.3,82.895
-120.669736,35.297992,92.0,59.8,82.825
-120.669749,35.297984,76.1,71.3,82.705
-120.66976,35.297974,77.7,72.1,82.55
-120.669768,35.297962,77.5,68.2,82.4
-120.669777,35.297951,84.0,71.0,82.37
-120.669787,35.29794,83.7,71.4,82.505
-120.669797,35.297931,80.7,65.8,82.575
-120.669807,35.297919,79.1,69.6,82.45
-120.669816,35.297907,76.3,65.4,82.355
-120.669826,35.297896,77.3,62.5,82.33
-120.669834,35.297884,78.0,75.6,82.295
-120.669841,35.297872,80.7,74.5,82.26
-120.669849,35.297859,84.1,77.6,82.235
-120.669856,35.297847,82.6,66.9,82.165
-120.669863,35.297835,72.2,34.1,82.04
-120.669871,35.297823,55.4,27.9,81.93
-120.66988,35.297812,51.4,27.0,81.89
-120.669888,35.297801,51.3,34.0,81.745
-120.669894,35.297789,58.2,38.0,81.48
-120.669901,35.297777,57.6,35.1,81.27
-120.669907,35.297765,61.8,36.3,81.055
-120.669915,35.297753,72.5,40.8,80.845
-120.669925,35.297741,75.7,49.9,80.685
-120.669936,35.29773,82.5,47.8,80.56
-120.669946,35.297719,76.4,52.4,80.48
-120.669956,35.297709,76.7,57.0,80.435
-120.669965,35.297697,76.9,57.1,80.42
-120.669975,35.297685,71.2,53.4,80.44
-120.669983,35.297673,66.2,55.5,80.455
-120.669993,35.297661,75.9,60.1,80.425
-120.670003,35.297649,80.2,48.6,80.4
-120.670014,35.297638,62.5,33.3,80.405
-120.670025,35.297627,50.6,30.1,80.435
-120.670036,35.297615,51.2,27.2,80.495
-120.670046,35.297602,50.0,31.2,80.51
-120.670056,35.297589,51.6,33.9,80.455
-120.670066,35.297576,59.7,39.1,80.39
-120.670076,35.297563,64.7,38.2,80.37
-120.670085,35.297549,61.7,32.5,80.395
-120.670094,35.297535,51.9,28.2,80.395
-120.670103,35.297521,48.4,27.5,80.385
-120.670114,35.297508,55.4,37.1,80.4
-120.670125,35.297494,60.7,49.3,80.42
-120.670137,35.29748,56.7,51.2,80.455
-120.670148,35.297466,64.0,52.0,80.5
-120.670158,35.297452,62.4,47.6,80.52
-120.670168,35.297439,58.8,49.0,80.51
-120.670179,35.297426,53.9,42.7,80.475
-120.670189,35.297413,63.0,59.1,80.43
-120.670199,35.297399,64.9,60.2,80.38
-120.67021,35.297386,59.7,50.6,80.325
-120.67022,35.297372,64.7,50.4,80.35
-120.67023,35.297358,57.6,40.0,80.44
-120.670242,35.297344,53.4,35.4,80.515
-120.670253,35.29733,53.6,32.5,80.575
-120.670264,35.297317,50.7,30.8,80.61
-120.670275,35.297303,47.9,24.0,80.65
-120.670286,35.297289,49.8,29.7,80.715
-120.670296,35.297273,55.2,30.3,80.74
-120.670308,35.297257,53.6,25.8,80.685
-120.670321,35.297242,49.9,27.4,80.635
-120.670333,35.297227,51.4,36.9,80.605
-120.670344,35.297212,54.1,36.7,80.55
-120.670357,35.297196,53.8,35.4,80.465
-120.670369,35.297181,42.2,32.3,80.475
-120.670383,35.297167,46.2,33.6,80.63
-120.670396,35.297151,45.9,38.2,80.79
-120.670408,35.297135,54.5,44.3,80.905
-120.67042,35.297119,44.2,43.2,80.98
-120.670432,35.297104,46.9,36.8,81.04
-120.670444,35.297088,51.9,46.8,81.07
-120.670456,35.297072,63.0,65.5,81.075
-120.670467,35.297056,53.0,60.6,81.08
-120.670479,35.297041,54.8,58.8,81.075
-120.67049,35.297026,62.7,68.0,81.03
-120.670501,35.297011,69.8,70.7,80.935
-120.670514,35.296997,69.1,67.1,80.855
-120.670525,35.296982,63.4,63.1,80.82
-120.670536,35.296967,59.8,56.4,80.8
-120.670546,35.296951,48.4,53.8,80.765
-120.670557,35.296937,55.9,61.3,80.685
-120.67057,35.296923,57.4,73.7,80.64
-120.670582,35.296911,67.3,66.9,80.66
-120.670592,35.296898,65.4,66.0,80.64
-120.670601,35.296885,64.9,67.2,80.565
-120.670609,35.296872,65.8,67.7,80.49
-120.670456,35.296818,60.7,67.5,80.43
-120.670448,35.296829,68.9,74.0,80.4
-120.670442,35.296838,66.5,68.9,80.425
-120.670435,35.296846,68.1,56.2,80.45
-120.67043,35.296855,55.5,49.6,80.465
-120.670424,35.296864,51.2,43.7,80.47
-120.670417,35.296874,47.9,39.5,80.445
-120.670411,35.296883,54.5,42.0,80.45
-120.670404,35.296894,51.5,38.7,80.47
-120.670396,35.296904,44.6,37.3,80.475
-120.670385,35.296917,42.2,44.3,80.46
-120.670374,35.29693,43.9,39.9,80.45
-120.670362,35.296945,40.2,36.5,80.495
-120.670349,35.29696,37.4,28.3,80.54
-120.670337,35.296976,38.4,33.2,80.56
-120.670324,35.296991,46.3,38.2,80.57
-120.670312,35.297007,44.3,34.2,80.555
-120.6703,35.297022,43.2,30.1,80.525
-120.670288,35.297038,32.9,24.0,80.505
-120.670275,35.297053,39.9,24.5,80.505
-120.670262,35.297068,41.8,26.9,80.515
-120.670249,35.297084,41.0,27.3,80.54
-120.670236,35.297099,45.7,27.6,80.6
-120.670224,35.297115,47.4,24.1,80.675
-120.670213,35.297131,52.9,24.8,80.705
-120.670202,35.297147,50.9,28.4,80.645
-120.670191,35.297164,50.5,28.2,80.585
-120.670181,35.297181,51.2,30.0,80.59
-120.67017,35.297197,55.4,30.9,80.61
-120.670157,35.297213,54.5,27.9,80.64
-120.670145,35.297229,52.1,28.3,80.695
-120.670132,35.297244,47.6,23.3,80.795
-120.670119,35.29726,56.1,23.9,80.885
-120.670107,35.297275,48.4,25.9,80.915
-120.670094,35.29729,46.1,23.8,80.96
-120.670082,35.297305,50.4,22.6,81.015
-120.67007,35.29732,53.5,26.8,81.025
-120.670058,35.297334,55.0,28.2,81.02
-120.670044,35.297349,58.5,28.1,81.01
-120.670032,35.297364,56.3,25.7,81.005
-120.670021,35.29738,56.4,29.8,80.965
-120.67001,35.297395,55.9,34.8,80.925
-120.669997,35.297411,65.2,41.7,80.97
-120.669984,35.297426,66.5,35.1,81.025
-120.669972,35.297441,70.7,28.2,81.04
-120.66996,35.297455,62.7,35.0,81.075
-120.66995,35.297471,63.1,36.7,81.195
-120.669939,35.297486,55.4,34.0,81.315
-120.669928,35.297502,60.6,39.5,81.345
-120.669916,35.297517,68.4,44.9,81.355
-120.669904,35.297532,64.6,45.0,81.4
-120.669893,35.297547,63.4,43.3,81.43
-120.669882,35.297563,68.2,46.8,81.445
-120.669871,35.297578,75.9,47.9,81.505
-120.66986,35.297594,71.1,44.0,81.585
-120.669848,35.297609,67.5,46.8,81.65
-120.669837,35.297623,64.5,39.6,81.7
-120.669827,35.297636,74.9,45.8,81.745
-120.669818,35.297649,75.9,56.6,81.815
-120.669808,35.297661,87.7,72.5,81.905
-120.669798,35.297672,104.9,71.3,81.965
-120.66979,35.297684,98.2,89.9,82.03
-120.669781,35.297697,87.8,87.8,82.13
-120.669773,35.297711,95.2,85.5,82.01
-120.669765,35.297725,99.4,87.4,81.735
-120.669759,35.297738,97.6,77.3,81.815
-120.669753,35.297752,84.3,84.4,82.125
-120.669744,35.297764,81.7,87.9,82.24
-120.669715,35.29763,7.3,1.7,83.03
-120.669723,35.297624,97.6,13.3,82.935
-120.669765,35.297601,86.2,52.0,82.855
-120.669778,35.297587,88.5,52.9,82.81
-120.669788,35.297573,72.5,46.2,82.72
-120.669799,35.297559,64.3,49.3,82.605
-120.66981,35.297545,73.7,53.3,82.465
-120.669821,35.29753,72.3,56.5,82.3
-120.669831,35.297516,69.3,51.4,82.18
-120.669841,35.297501,72.8,61.8,82.13
-120.669852,35.297487,82.1,69.7,82.07
-120.669862,35.297473,87.7,67.0,81.905
-120.669873,35.297459,75.9,55.2,81.695
-120.669884,35.297445,70.2,56.9,81.54
-120.669894,35.297432,69.6,55.7,81.47
-120.669904,35.297418,80.4,55.4,81.435
-120.669914,35.297404,75.7,57.9,81.39
-120.669923,35.297389,67.0,56.0,81.375
-120.669932,35.297375,74.4,54.1,81.345
-120.669941,35.29736,73.7,51.0,81.24
-120.669951,35.297346,77.6,52.1,81.115
-120.669961,35.297331,75.1,48.2,81.04
-120.669971,35.297318,63.4,34.6,81.01
-120.669981,35.297304,58.7,33.5,80.96
-120.669991,35.29729,60.5,42.3,80.95
-120.670001,35.297276,58.0,44.8,81.01
-120.670011,35.297262,60.2,43.1,81.035
-120.670021,35.297252,53.4,34.5,81.07
-120.670033,35.297239,65.9,36.0,81.16
-120.670037,35.297234,59.6,37.6,81.08
-120.670044,35.297226,70.6,38.5,80.97
-120.670053,35.297213,55.4,29.3,80.86
-120.670062,35.297197,51.2,26.3,80.815
-120.670073,35.297181,51.0,24.9,80.815
-120.670086,35.297166,49.2,23.0,80.785
-120.670099,35.297152,43.5,25.9,80.81
-120.670111,35.297138,41.8,23.8,80.875
-120.670122,35.297123,36.9,22.9,80.865
-120.670133,35.297107,43.5,24.7,80.83
-120.670144,35.297091,45.5,24.1,80.78
-120.670155,35.297076,46.1,24.9,80.695
-120.670167,35.297061,43.4,25.4,80.605
-120.670178,35.297047,44.0,25.2,80.53
-120.670189,35.297033,43.9,22.0,80.465
-120.670199,35.297018,40.9,21.4,80.43
-120.67021,35.297002,37.7,24.7,80.415
-120.670221,35.296988,41.5,24.9,80.35
-120.670232,35.296974,41.5,26.8,80.275
-120.670243,35.296959,50.3,31.2,80.225
-120.670255,35.296945,51.4,31.7,80.19
-120.670267,35.29693,54.6,34.8,80.175
-120.670278,35.296914,42.1,23.7,80.13
-120.67029,35.296899,41.4,20.2,80.055
-120.670304,35.296885,38.6,19.3,79.99
-120.670316,35.29687,40.3,19.6,79.94
-120.670327,35.296855,37.2,22.4,79.915
-120.670338,35.296839,44.1,30.5,79.875
-120.670348,35.296823,47.3,39.4,79.78
-120.670359,35.296808,57.3,38.0,79.72
-120.67037,35.296794,63.5,47.1,79.73
-120.67038,35.296781,79.7,58.7,79.75
-120.670389,35.296767,87.8,65.8,79.77
-120.670396,35.296752,90.6,66.9,79.79
-120.670296,35.29676,101.9,46.1,79.94
-120.670286,35.296776,103.1,42.4,79.975
-120.670279,35.296787,82.2,34.1,79.955
-120.670276,35.296791,82.4,33.9,79.925
-120.670272,35.296797,68.6,33.5,79.9
-120.670265,35.296806,74.7,35.7,79.95
-120.670259,35.296816,74.7,41.4,80.04
-120.670252,35.296825,72.3,40.1,80.085
-120.670245,35.296836,65.5,36.9,80.09
-120.670236,35.296847,72.1,41.4,80.05
-120.670227,35.296859,79.0,38.7,79.965
-120.670217,35.296872,75.7,35.7,79.935
-120.670206,35.296886,68.6,33.2,79.995
-120.670196,35.296901,84.0,36.6,80.075
-120.670184,35.296916,87.4,46.0,80.13
-120.670122,35.296998,98.6,44.9,80.38
-120.670108,35.297014,86.7,37.1,80.465
-120.670095,35.29703,84.0,40.9,80.485
-120.670083,35.297046,91.8,37.6,80.5
-120.670071,35.297063,98.5,49.8,80.6
-120.670059,35.297079,105.1,58.6,80.705
-120.670046,35.297096,94.0,48.2,80.775
-120.670009,35.297144,79.4,29.4,80.675
-120.669998,35.297158,66.4,31.5,80.62
-120.669989,35.29717,57.4,29.7,80.545
-120.66998,35.297181,71.0,35.2,80.5
-120.669973,35.297193,81.8,40.6,80.495
-120.669965,35.297205,85.0,43.3,80.485
-120.669956,35.297217,97.7,48.5,80.475
-120.669946,35.297227,109.3,51.1,80.515
-120.669935,35.297238,91.1,54.9,80.585
-120.669925,35.297249,98.4,53.2,80.615
-120.669915,35.29726,101.4,51.0,80.59
-120.669907,35.297271,123.1,63.8,80.57
-120.669899,35.297283,116.3,76.2,80.56
-120.669892,35.297295,119.0,76.8,80.55
-120.669884,35.297306,117.2,82.2,80.575
-120.669875,35.297318,119.9,81.3,80.58
-120.669866,35.297329,114.1,76.9,80.535
-120.669857,35.29734,106.1,63.1,80.48
-120.669848,35.297352,96.3,56.2,80.47
-120.669839,35.297363,84.6,52.8,80.515
-120.66983,35.297374,92.5,52.1,80.55
